state,city_council,meter_id,zone_id,longitude,latitude,rate_per_hour,hours_of_operation,payment_types,notes,state_full,city,suburb,rate_category,zone_type,curbside_type,street_type,max_stay_minutes,operating_days,enforcement_hours,tap_to_pay,coin_acceptor,solar_powered,free_after_hours,distance_to_cbd_km,bay_capacity_index,occupancy_pct,night_rate,daily_cap,revenue_score,installed_year,last_maintained,maintenance_status
VIC,Victorian Government,792A,Z-VIC-0056,144.9687979,-37.8305362,4.25,Mon–Sun 08:00–18:00,Yes,"Dorcas Street between Wells Street and Dodds Street, approximately 25m East of Fox Sports, 50 Dorcas Street, SOUTHBANK VIC 3006",Victoria,Yarra,Fitzroy,$4–8/hr,Smart Meter,Parallel,Collector,60,Mon–Fri,08:00–18:00,FALSE,TRUE,TRUE,FALSE,2.586818986,1.1,64.4,3.11,4.25,3.01,2017,8/5/2024,OK
VIC,Victorian Government,676A,Z-VIC-0057,144.9665162,-37.8076778,4.25,Mon–Sun 08:00–18:00,Yes,"MacKenzie Street between Victoria Street and Russell Street, approximately 2m NW of Gnd & Bmt 43 MacKenzie Street, MELBOURNE VIC 3000",Victoria,Yarra,Carlton,$4–8/hr,Ticketed,Parallel,Collector,120,Mon–Fri,08:00–18:00,FALSE,TRUE,TRUE,FALSE,2.412186808,1,84.8,2.15,8.5,3.6,2025,9/22/2024,OK
VIC,Victorian Government,755A,Z-VIC-0058,144.9618663,-37.8263028,4.25,Mon–Sun 08:00–18:00,Yes,"Kavanagh Street between Balston Street and Kings Way, approximately 7m West of 121-125 Kavanagh Street, SOUTHBANK VIC 3006",Victoria,Boroondara,Richmond,$4–8/hr,Smart Meter,Parallel,Collector,180,Mon–Sat,08:00–18:00,TRUE,FALSE,TRUE,FALSE,5.30577409,0.9,72.9,2.68,12.75,2.79,2022,5/5/2024,OK
VIC,Victorian Government,791A,Z-VIC-0059,144.9701124,-37.8301486,4.25,Mon–Sun 08:00–18:00,Yes,"Dorcas Street between St Kilda Road and Wells Street, approximately 14m SW of Quest On Dorcas, 8A Dorcas Street, SOUTHBANK VIC 3006",Victoria,Boroondara,CBD,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Sun,09:00–17:00,TRUE,TRUE,FALSE,FALSE,1.341073989,0.8,42.2,2.91,8.5,1.43,2024,5/25/2024,OK
VIC,Victorian Government,516A,Z-VIC-0060,144.9696336,-37.8164538,4.25,Mon–Sun 08:00–18:00,Yes,"Russell Street between Flinders Street and Flinders Lane, approximately 32m North of Forum Theatre, 150-162 Flinders Street, MELBOURNE VIC 3000",Victoria,Boroondara,Docklands,$4–8/hr,App-Only,Angle,Local,30,Mon–Sat,09:00–17:00,TRUE,FALSE,FALSE,TRUE,3.800679344,1.1,53.6,3.46,4.25,2.51,2025,9/5/2025,OK
VIC,Victorian Government,559B,Z-VIC-0061,144.957472,-37.8143929,4.25,Mon–Sun 08:00–18:00,Yes,"William Street between Little Bourke Street and Lonsdale Street, approximately 5m North of 201 William Street, MELBOURNE VIC 3000",Victoria,Stonnington,St Kilda,$4–8/hr,Pay-and-Display,Angle,Local,180,Mon–Fri,24/7,TRUE,TRUE,TRUE,FALSE,5.221869126,0.86,78.3,2.93,12.75,2.86,2010,9/30/2024,OK
VIC,Victorian Government,533A,Z-VIC-0062,144.9621441,-37.8117661,4.25,Mon–Sun 08:00–18:00,Yes,"Elizabeth Street between Lonsdale Street and Little Lonsdale Street, approximately 20m SW of St Francis Church, 326 Lonsdale Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Docklands,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Sat,08:00–18:00,FALSE,FALSE,TRUE,TRUE,2.579632795,0.8,35.5,2.75,8.5,1.21,2014,5/9/2024,OK
VIC,Victorian Government,780B,Z-VIC-0063,144.9608513,-37.8277539,4.25,Mon–Sun 08:00–18:00,Yes,"Moray Street between Hancock Street and West Gate Freeway, approximately 24m West of Nationwide Parking, 31-49 Moray Street, SOUTHBANK VIC 3006",Victoria,Hobsons Bay,Footscray,$4–8/hr,Ticketed,Parallel,Local,120,Mon–Sat,07:00–19:00,TRUE,FALSE,FALSE,FALSE,4.325342915,0.8,68.8,2.74,8.5,2.34,2011,9/4/2024,OK
VIC,Victorian Government,582A,Z-VIC-0064,144.9530295,-37.8162941,4.25,Mon–Sun 08:00–18:00,Yes,"Spencer Street between Bourke Street and Little Bourke Street, approximately 18m South of City Dental Care, Shop 3, 200 Spencer Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Docklands,$4–8/hr,App-Only,Parallel,Local,60,Mon–Fri,07:00–19:00,TRUE,TRUE,TRUE,TRUE,5.233745596,0.88,65.7,3.07,4.25,2.46,2010,12/7/2023,Overdue
VIC,Victorian Government,725B,Z-VIC-0065,144.9605065,-37.8246171,4.25,Mon–Sun 08:00–18:00,Yes,"Queens Bridge Street between Power Street and Kings Way, approximately 11m North of Barnard, Baudinette & Co Pty Ltd, Unit 34, 107 Queens Bridge Street, SOUTHBANK VIC 3006",Victoria,Maribyrnong,Southbank,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Fri,08:00–18:00,FALSE,FALSE,TRUE,TRUE,3.789144283,0.88,61.6,2.71,4.25,2.3,2025,5/31/2025,OK
VIC,Victorian Government,725A,Z-VIC-0066,144.9603102,-37.8243939,4.25,Mon–Sun 08:00–18:00,Yes,"Queens Bridge Street between Power Street and Kings Way, approximately 27m South of Part Ground 58 Queens Bridge Street, SOUTHBANK VIC 3006",Victoria,Yarra,Fitzroy,$4–8/hr,Smart Meter,Angle,Local,30,Mon–Sat,09:00–17:00,TRUE,TRUE,FALSE,FALSE,3.13842606,1.1,77.5,3.31,4.25,3.62,2010,8/11/2024,OK
VIC,Victorian Government,656D,Z-VIC-0067,144.9554342,-37.8141384,4.25,Mon–Sun 08:00–18:00,Yes,"Lonsdale Street between William Street and King Street, approximately 4m South of Ground 572 Lonsdale Street, MELBOURNE VIC 3000",Victoria,Maribyrnong,CBD,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Sun,09:00–17:00,TRUE,TRUE,TRUE,TRUE,4.625547107,0.88,63,2.57,4.25,2.36,2022,4/3/2025,OK
VIC,Victorian Government,655D,Z-VIC-0068,144.9579603,-37.8136487,4.25,Mon–Sun 08:00–18:00,Yes,"Lonsdale Street between Queen Street and William Street, approximately 65m North of The Supreme Court, 210 William Street, MELBOURNE VIC 3000",Victoria,Melbourne,Southbank,$4–8/hr,Smart Meter,Parallel,Local,60,Mon–Sun,07:00–19:00,TRUE,FALSE,TRUE,FALSE,2.3362373,0.88,47.2,2.36,4.25,1.77,2013,6/29/2024,OK
VIC,Victorian Government,664C,Z-VIC-0069,144.9559578,-37.8129558,4.25,Mon–Sun 08:00–18:00,Yes,"Little Lonsdale Street between William Street and King Street, approximately 13m NW of Lee Sun Seng Food, Shop 1, 535 Little Lonsdale Street, MELBOURNE VIC 3000",Victoria,Melbourne,Fitzroy,$4–8/hr,Pay-and-Display,Parallel,Local,120,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,FALSE,6.755605984,0.8,62.2,2.7,8.5,2.11,2002,5/4/2025,OK
VIC,Victorian Government,525A,Z-VIC-0070,144.9659281,-37.8074804,4.25,Mon–Sun 08:00–18:00,Yes,"Russell Street between MacKenzie Street and Victoria Street, approximately 14m North of Space Hotel, 380 Russell Street, MELBOURNE VIC 3000",Victoria,Yarra,St Kilda,$4–8/hr,Ticketed,Perpendicular,Collector,180,Mon–Sat,08:00–18:00,TRUE,TRUE,FALSE,FALSE,5.130437012,1.26,61.1,2.13,12.75,3.27,2010,1/10/2025,OK
VIC,Victorian Government,571B,Z-VIC-0071,144.9550212,-37.8151652,4.25,Mon–Sun 08:00–18:00,Yes,"King Street between Little Bourke Street and Lonsdale Street, approximately 5m North of 213-215 King Street, MELBOURNE VIC 3000",Victoria,Boroondara,Carlton,$4–8/hr,Pay-and-Display,Parallel,Collector,120,Mon–Fri,07:00–19:00,TRUE,FALSE,TRUE,FALSE,5.24587933,1,71,2.55,8.5,3.02,2013,11/12/2023,Overdue
VIC,Victorian Government,792B,Z-VIC-0072,144.9679556,-37.8307463,4.25,Mon–Sun 08:00–18:00,Yes,"Dorcas Street between Wells Street and Dodds Street, approximately 17m East of 66 Dorcas Street, SOUTHBANK VIC 3006",Victoria,Boroondara,Williamstown,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Sat,07:00–19:00,TRUE,FALSE,TRUE,FALSE,0.974056352,0.8,69.8,3.15,8.5,2.37,2016,8/29/2024,OK
VIC,Victorian Government,706B,Z-VIC-0073,144.9663106,-37.8217501,4.25,Mon–Sun 08:00–18:00,Yes,"City Road between Southgate Avenue and Sturt Street, approximately 13m West of Bloch, Tenancy 1, Ground 35-47 City Road, SOUTHBANK VIC 3006",Victoria,Boroondara,Footscray,$4–8/hr,Pay-and-Display,Perpendicular,Local,120,Mon–Sat,09:00–17:00,TRUE,TRUE,TRUE,FALSE,6.017488503,1.12,81.1,3.77,8.5,3.86,2011,8/28/2025,OK
VIC,Victorian Government,672B,Z-VIC-0074,144.957962,-37.8111989,4.25,Mon–Sun 08:00–18:00,Yes,"La Trobe Street between Queen Street and Wills Street, approximately 6m SW of Brady Residential Pty Ltd, 394-396 La Trobe Street, MELBOURNE VIC 3000",Victoria,Port Phillip,South Yarra,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Fri,07:00–19:00,TRUE,FALSE,TRUE,FALSE,7.064666609,0.88,82.8,2.25,4.25,3.1,2025,3/14/2025,OK
VIC,Victorian Government,569A,Z-VIC-0075,144.9560804,-37.8168349,4.25,Mon–Sun 08:00–18:00,Yes,"King Street between Little Collins Street and Bourke Street, approximately 3m SW of Project Zero Coffee, Part Ground 140 King Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Footscray,$4–8/hr,App-Only,Parallel,Collector,60,Mon–Sat,08:00–18:00,TRUE,TRUE,FALSE,FALSE,4.839804722,1.1,61.5,2.38,4.25,2.88,2012,2/18/2025,OK
VIC,Victorian Government,641B,Z-VIC-0076,144.9548636,-37.8167513,4.25,Mon–Sun 08:00–18:00,Yes,"Bourke Street between King Street and Spencer Street, approximately 25m West of The Royal Melbourne Hotel, 621-633 Bourke Street, MELBOURNE VIC 3000",Victoria,Port Phillip,St Kilda,$4–8/hr,Pay-and-Display,Angle,Arterial,120,Mon–Fri,24/7,TRUE,FALSE,TRUE,FALSE,6.912006255,1.44,56.8,3.09,8.5,3.48,2016,1/12/2024,Overdue
VIC,Victorian Government,941B,Z-VIC-0077,144.9481081,-37.818706,4.25,Mon–Sun 08:00–18:00,Yes,"Bourke Street between Wurundjeri Way and Harbour Esplanade, approximately 6m West of The Nixon Hotel, 749-753 Bourke Street, DOCKLANDS VIC 3008",Victoria,Hobsons Bay,Richmond,$4–8/hr,Pay-and-Display,Perpendicular,Local,240,Mon–Sat,24/7,TRUE,FALSE,TRUE,TRUE,5.36532506,0.9,41.9,3.63,17,1.6,2010,11/30/2023,Overdue
VIC,Victorian Government,910B,Z-VIC-0078,144.9457007,-37.8164183,4.25,Mon–Sun 08:00–18:00,Yes,"Harbour Esplanade between Bourke Street and La Trobe Street, approximately 39m NW of Friends Of Fire, Part Ground 140 Harbour Esplanade, DOCKLANDS VIC 3008",Victoria,Stonnington,CBD,$4–8/hr,App-Only,Perpendicular,Collector,60,Mon–Sun,08:00–18:00,TRUE,FALSE,TRUE,FALSE,2.472091871,1.54,61.1,3.72,4.25,4,2024,2/6/2024,Overdue
VIC,Victorian Government,545A,Z-VIC-0079,144.9594156,-37.8125219,4.25,Mon–Sun 08:00–18:00,Yes,"Queen Street between Lonsdale Street and Little Lonsdale Street, approximately 28m SW of Unit 2, Ground 262 Queen Street, MELBOURNE VIC 3000",Victoria,Stonnington,Richmond,$4–8/hr,Smart Meter,Perpendicular,Local,30,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,TRUE,5.348866177,1.29,69.7,3.42,4.25,3.82,2010,10/10/2023,Overdue
VIC,Victorian Government,545B,Z-VIC-0080,144.9595635,-37.8121969,4.25,Mon–Sun 08:00–18:00,Yes,"Queen Street between Lonsdale Street and Little Lonsdale Street, approximately 13m NW of 266-270 Queen Street, MELBOURNE VIC 3000",Victoria,Yarra,Fitzroy,$4–8/hr,Pay-and-Display,Angle,Collector,240,Mon–Sat,09:00–17:00,TRUE,TRUE,TRUE,TRUE,3.393710219,0.96,63,2.4,17,2.57,2024,4/8/2025,OK
VIC,Victorian Government,651A,Z-VIC-0081,144.9690499,-37.810181,4.25,Mon–Sun 08:00–18:00,Yes,"Lonsdale Street between Exhibition Street and Russell Street, approximately 5m South of Southern Cross University, Level 1-2 & 6, 108 Lonsdale Street, MELBOURNE VIC 3000",Victoria,Maribyrnong,CBD,$4–8/hr,Ticketed,Parallel,Collector,120,Mon–Sat,09:00–17:00,TRUE,FALSE,TRUE,FALSE,3.350962344,1,57.2,3.47,8.5,2.43,2023,6/10/2025,OK
VIC,Victorian Government,683B,Z-VIC-0082,144.9591248,-37.8084306,4.25,Mon–Sun 08:00–18:00,Yes,"Franklin Street between Elizabeth Street and Queen Street, approximately 5m SE of Cheaper Car Rentals, Reception Ground 118 Franklin Street, MELBOURNE VIC 3000",Victoria,Stonnington,CBD,$4–8/hr,Pay-and-Display,Parallel,Arterial,60,Mon–Fri,07:00–19:00,FALSE,TRUE,TRUE,FALSE,5.662019998,1.32,72.8,2.31,4.25,4.08,2018,6/7/2025,OK
VIC,Victorian Government,683C,Z-VIC-0083,144.9584748,-37.8088446,4.25,Mon–Sun 08:00–18:00,Yes,"Franklin Street between Elizabeth Street and Queen Street, approximately 28m SE of 142-146 Franklin Street, MELBOURNE VIC 3000",Victoria,Melbourne,Docklands,$4–8/hr,Smart Meter,Angle,Local,120,Mon–Sun,08:00–18:00,FALSE,FALSE,TRUE,FALSE,5.324639863,0.96,61.5,2.31,8.5,2.51,2020,7/23/2025,OK
VIC,Victorian Government,517B,Z-VIC-0084,144.9693867,-37.815285,4.25,Mon–Sun 08:00–18:00,Yes,"Russell Street between Flinders Lane and Collins Street, approximately 27m NW of Grand Hyatt Melbourne, 121-131 Collins Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Williamstown,$4–8/hr,Ticketed,Angle,Collector,120,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,2.562841064,1.2,47.1,2.82,8.5,2.4,2014,8/26/2024,OK
VIC,Victorian Government,576A,Z-VIC-0085,144.9525746,-37.809916,4.25,Mon–Sun 08:00–18:00,Yes,"King Street between Batman Street and Dudley Street, approximately 14m SE of 439 King Street, WEST MELBOURNE VIC 3003",Victoria,Maribyrnong,South Yarra,$4–8/hr,App-Only,Parallel,Local,180,Mon–Sat,07:00–19:00,TRUE,TRUE,TRUE,TRUE,4.260454076,0.72,81.3,2.97,12.75,2.49,2023,7/14/2024,OK
VIC,Victorian Government,720A,Z-VIC-0086,144.9676015,-37.8204741,4.25,Mon–Sun 08:00–18:00,Yes,"Southgate Avenue between City Road and Riverside Avenue, approximately 23m SE of Quay West Suites Melbourne, Pt Gnd & Pt Lvls 5-15, 26 Southgate Avenue, SOUTHBANK VIC 3006",Victoria,Maribyrnong,South Yarra,$4–8/hr,App-Only,Parallel,Arterial,180,Mon–Fri,09:00–17:00,TRUE,TRUE,TRUE,TRUE,1.677336867,1.08,98,2.8,12.75,4.5,2021,1/30/2024,Overdue
VIC,Victorian Government,695B,Z-VIC-0087,144.9637021,-37.8068522,4.25,Mon–Sun 08:00–18:00,Yes,"Victoria Street between Cardigan Street and Swanston Street, approximately 29m South of Royal Melbourne Institute Of Technology, 110-120 Victoria Street, CARLTON VIC 3053",Victoria,Maribyrnong,Williamstown,$4–8/hr,App-Only,Angle,Collector,180,Mon–Sat,07:00–19:00,FALSE,TRUE,FALSE,FALSE,5.668459895,1.08,74.9,3.68,12.75,3.44,2020,6/11/2025,OK
VIC,Victorian Government,635C,Z-VIC-0088,144.9686641,-37.8125437,4.25,Mon–Sun 08:00–18:00,Yes,"Bourke Street between Exhibition Street and Russell Street, approximately 5m South of Paddy Pallin, Ground & Level 1, 152-158 Bourke Street, MELBOURNE VIC 3000",Victoria,Yarra,Williamstown,$4–8/hr,Ticketed,Perpendicular,Local,180,Mon–Fri,09:00–17:00,TRUE,FALSE,TRUE,TRUE,2.564348523,1.01,61.2,3.13,12.75,2.63,2016,1/4/2024,Overdue
VIC,Victorian Government,631C,Z-VIC-0089,144.9607274,-37.816111,4.25,Mon–Sun 08:00–18:00,Yes,"Little Collins Street between Queen Street and William Street, approximately 11m SE of Roti Bar, 416-418 Little Collins Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,St Kilda,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Sat,08:00–18:00,TRUE,FALSE,FALSE,FALSE,5.308104107,0.8,75.1,3.53,8.5,2.55,2012,5/11/2024,OK
VIC,Victorian Government,518A,Z-VIC-0090,144.9686829,-37.8143917,4.25,Mon–Sun 08:00–18:00,Yes,"Russell Street between Collins Street and Little Collins Street, approximately 8m North of Scots Church Trustees, Scots Church, 77-97 Russell Street, MELBOURNE VIC 3000",Victoria,Boroondara,Footscray,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Fri,07:00–19:00,TRUE,TRUE,TRUE,FALSE,2.916085031,0.8,98,2.15,8.5,3.33,2020,6/26/2024,OK
VIC,Victorian Government,616B,Z-VIC-0091,144.9560463,-37.8197659,4.25,Mon–Sun 08:00–18:00,Yes,"Flinders Lane between King Street and Spencer Street, approximately 3m North of Ground 539-545 Flinders Lane, MELBOURNE VIC 3000",Victoria,Yarra,Southbank,$4–8/hr,Ticketed,Angle,Local,30,Mon–Fri,09:00–17:00,TRUE,TRUE,TRUE,FALSE,2.934279313,1.1,79.3,3.63,4.25,3.71,2017,3/7/2024,Overdue
VIC,Victorian Government,524A,Z-VIC-0092,144.9660729,-37.8080599,4.25,Mon–Sun 08:00–18:00,Yes,"Russell Street between La Trobe Street and MacKenzie Street, approximately 31m NE of RMIT University (City Campus), Building 19, RMIT University, 345-355 Russell Street, MELBOURNE VIC 3000",Victoria,Port Phillip,St Kilda,$4–8/hr,Smart Meter,Angle,Arterial,120,Mon–Sat,07:00–19:00,TRUE,TRUE,TRUE,TRUE,4.261828526,1.44,57.1,2.67,8.5,3.49,2011,2/4/2025,OK
VIC,Victorian Government,572A,Z-VIC-0093,144.9546681,-37.8137635,4.25,Mon–Sun 08:00–18:00,Yes,"King Street between Lonsdale Street and Little Lonsdale Street, approximately 3m SW of Sbriga, Lot 2, Ground 270 King Street, MELBOURNE VIC 3000",Victoria,Yarra,Carlton,$4–8/hr,Smart Meter,Perpendicular,Collector,180,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,3.442860515,1.26,66.3,3.67,12.75,3.55,2022,11/21/2024,OK
VIC,Victorian Government,515A,Z-VIC-0094,144.9685699,-37.8076202,4.25,Mon–Sun 08:00–18:00,Yes,"Exhibition Street between La Trobe Street and Victoria Street, approximately 13m South of Exhibition Street Reserve, Exhibition Street, MELBOURNE VIC 3000",Victoria,Port Phillip,St Kilda,$4–8/hr,Pay-and-Display,Parallel,Collector,30,Mon–Sat,07:00–19:00,TRUE,TRUE,TRUE,FALSE,2.371714837,1.15,81,3.36,4.25,3.96,2016,3/31/2025,OK
VIC,Victorian Government,635A,Z-VIC-0095,144.9698638,-37.8121864,4.25,Mon–Sun 08:00–18:00,Yes,"Bourke Street between Exhibition Street and Russell Street, approximately 10m SW of Sol Korean Street Food, Shop 1, LwrGround 108 Bourke Street, MELBOURNE VIC 3000",Victoria,Yarra,Richmond,$4–8/hr,Ticketed,Parallel,Local,30,Mon–Fri,08:00–18:00,FALSE,TRUE,TRUE,FALSE,3.752708018,0.92,45.8,2.33,4.25,1.79,2011,3/8/2024,Overdue
VIC,Victorian Government,566A,Z-VIC-0096,144.9574215,-37.8197623,4.25,Mon–Sun 08:00–18:00,Yes,"King Street between Flinders Street and Flinders Lane, approximately 5m West of Gnd & Flr1 20 King Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,South Yarra,$4–8/hr,App-Only,Parallel,Local,120,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,2.911180463,0.8,91.2,3.5,8.5,3.1,2016,6/7/2024,OK
VIC,Victorian Government,691A,Z-VIC-0097,144.96965,-37.8074954,4.25,Mon–Sun 08:00–18:00,Yes,"Victoria Street between La Trobe Street and Rathdowne Street, approximately 39m West of 2 La Trobe Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Southbank,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon–Sun,09:00–17:00,TRUE,TRUE,TRUE,FALSE,0.2,1.06,65.1,3.66,4.25,2.93,2023,12/31/2024,OK
VIC,Victorian Government,541A,Z-VIC-0098,144.961233,-37.8164797,4.25,Mon–Sun 08:00–18:00,Yes,"Queen Street between Collins Street and Little Collins Street, approximately 4m NE of IGA Express, Ground 85 Queen Street, MELBOURNE VIC 3000",Victoria,Boroondara,St Kilda,$4–8/hr,Smart Meter,Perpendicular,Local,180,Mon–Fri,09:00–17:00,TRUE,TRUE,FALSE,TRUE,8.79870457,1.01,33.4,2.3,12.75,1.43,2022,4/6/2024,OK
VIC,Victorian Government,541B,Z-VIC-0099,144.9614092,-37.8162183,4.25,Mon–Sun 08:00–18:00,Yes,"Queen Street between Collins Street and Little Collins Street, approximately 28m NE of Part Ground 95 Queen Street, MELBOURNE VIC 3000",Victoria,Boroondara,Williamstown,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Fri,08:00–18:00,TRUE,FALSE,FALSE,FALSE,5.271269676,0.8,53.3,2.84,8.5,1.81,2017,7/1/2025,OK
VIC,Victorian Government,665A,Z-VIC-0100,144.9526287,-37.8139995,4.25,Mon–Sun 08:00–18:00,Yes,"Little Lonsdale Street between King Street and Spencer Street, approximately 4m North of West Side Wine, 645 Little Lonsdale Street, MELBOURNE VIC 3000",Victoria,Yarra,Footscray,$4–8/hr,Pay-and-Display,Angle,Local,120,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,FALSE,6.539161064,0.96,93.6,3.05,8.5,3.82,2024,4/22/2024,OK
VIC,Victorian Government,623A,Z-VIC-0101,144.9574929,-37.8180165,4.25,Mon–Sun 08:00–18:00,Yes,"Collins Street between William Street and King Street, approximately 18m East of Westpac, Shop 1, Ground 520 Collins Street, MELBOURNE VIC 3000",Victoria,Yarra,Williamstown,$4–8/hr,Pay-and-Display,Angle,Collector,30,Mon–Fri,08:00–18:00,TRUE,FALSE,FALSE,FALSE,3.29101628,1.38,97.4,3.34,4.25,5.71,2021,4/10/2025,OK
VIC,Victorian Government,622A,Z-VIC-0102,144.9609868,-37.8172094,4.25,Mon–Sun 08:00–18:00,Yes,"Collins Street between Queen Street and Market Street, approximately 5m NW of Part Ground & Part Mezzazine, 405-407 Collins Street, MELBOURNE VIC 3000",Victoria,Maribyrnong,Richmond,$4–8/hr,Ticketed,Angle,Local,60,Mon–Sat,07:00–19:00,TRUE,TRUE,TRUE,FALSE,8.123821011,1.06,84.2,3.51,4.25,3.79,2016,8/29/2024,OK
VIC,Victorian Government,621A,Z-VIC-0103,144.9624141,-37.8165956,4.25,Mon–Sun 08:00–18:00,Yes,"Collins Street between Elizabeth Street and Queen Street, approximately 13m SW of Earl Canteen 360 Collins, Shop 4, 360 Collins Street, MELBOURNE VIC 3000",Victoria,Melbourne,Docklands,$4–8/hr,App-Only,Parallel,Local,60,Mon–Sat,07:00–19:00,TRUE,FALSE,FALSE,TRUE,3.945367037,0.88,59,3.66,4.25,2.21,2021,11/26/2023,Overdue
VIC,Victorian Government,536B,Z-VIC-0104,144.9604865,-37.8086949,4.25,Mon–Sun 08:00–18:00,Yes,"Elizabeth Street between A'Beckett Street and Franklin Street, approximately 8m SE of Unicorn Cosmetics, Part 441-445 Elizabeth Street, MELBOURNE VIC 3000",Victoria,Boroondara,Fitzroy,$4–8/hr,Ticketed,Parallel,Collector,120,Mon–Fri,09:00–17:00,TRUE,TRUE,TRUE,FALSE,3.230216183,1,62.5,2.79,8.5,2.66,2011,6/5/2024,OK
VIC,Victorian Government,613A,Z-VIC-0105,144.9612285,-37.8181849,4.25,Mon–Sun 08:00–18:00,Yes,"Powercor Building, approximately 1m East of Part Ground 40 Market Street, MELBOURNE VIC 3000",Victoria,Melbourne,Docklands,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Sun,08:00–18:00,TRUE,TRUE,FALSE,FALSE,3.989262347,0.88,63.9,3.57,4.25,2.39,2011,8/5/2025,OK
VIC,Victorian Government,613B,Z-VIC-0106,144.9615163,-37.8180221,4.25,Mon–Sun 08:00–18:00,Yes,"Flinders Lane between Queen Street and Market Street, approximately 5m East of Telstra Corporation Limited, 376-382 Flinders Lane, MELBOURNE VIC 3000",Victoria,Boroondara,Docklands,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Sat,08:00–18:00,FALSE,FALSE,TRUE,FALSE,3.145322608,0.88,91.3,3.8,4.25,3.41,2015,4/24/2025,OK
VIC,Victorian Government,633A,Z-VIC-0107,144.9544075,-37.8178186,4.25,Mon–Sun 08:00–18:00,Yes,"Little Collins Street between King Street and Spencer Street, approximately 8m SW of Grand City Tour, Unit G3, 616 Little Collins Street, MELBOURNE VIC 3000",Victoria,Melbourne,Southbank,$4–8/hr,Ticketed,Angle,Collector,60,Mon–Sat,07:00–19:00,FALSE,FALSE,FALSE,TRUE,1.923022992,1.32,83,2.78,4.25,4.66,2012,12/26/2024,OK
VIC,Victorian Government,633B,Z-VIC-0108,144.9544349,-37.8179316,4.25,Mon–Sun 08:00–18:00,Yes,"Little Collins Street between King Street and Spencer Street, approximately 13m NE of Shop 2, 625 Little Collins Street, MELBOURNE VIC 3000",Victoria,Hobsons Bay,Williamstown,$4–8/hr,App-Only,Parallel,Collector,120,Mon–Fri,08:00–18:00,TRUE,TRUE,FALSE,TRUE,6.267445232,1,74.1,3.14,8.5,3.15,2023,10/22/2024,OK
VIC,Victorian Government,633C,Z-VIC-0109,144.9556207,-37.8175856,4.25,Mon–Sun 08:00–18:00,Yes,"Little Collins Street between King Street and Spencer Street, approximately 9m NE of The Bottom End, 577-583 Little Collins Street, MELBOURNE VIC 3000",Victoria,Melbourne,Footscray,$4–8/hr,App-Only,Parallel,Collector,120,Mon–Sun,24/7,FALSE,FALSE,FALSE,FALSE,0.563668525,1,72,3.39,8.5,3.06,2021,8/13/2024,OK
